2014/12/06	Sat	06:00	19.52
2014/12/06	Sat	07:00	14.15
2014/12/06	Sat	08:00	8.95
2014/12/06	Sat	09:00	4.34
2014/12/06	Sat	10:00	-1.68
2014/12/06	Sat	11:00	-1.21
2014/12/06	Sat	12:00	8.18
2014/12/06	Sat	13:00	16.84
2014/12/06	Sat	14:00	23.35
2014/12/06	Sat	15:00	27.42
2014/12/06	Sat	16:00	29.98
2014/12/06	Sat	17:00	28.71
2014/12/06	Sat	18:00	24.27
2014/12/06	Sat	19:00	18.58
2014/12/06	Sat	20:00	12.79
2014/12/06	Sat	21:00	8.87
2014/12/06	Sat	22:00	5.49
2014/12/06	Sat	23:00	4.71
2014/12/07	Sun	00:00	12.91
2014/12/07	Sun	01:00	20.57
2014/12/07	Sun	02:00	26.18
2014/12/07	Sun	03:00	29.94
2014/12/07	Sun	04:00	31.25
2014/12/07	Sun	05:00	28.64
2014/12/07	Sun	06:00	23.17
2014/12/07	Sun	07:00	17.43
2014/12/07	Sun	08:00	12.23
2014/12/07	Sun	09:00	7.35
2014/12/07	Sun	10:00	2.8
2014/12/07	Sun	11:00	-2.27
2014/12/07	Sun	12:00	1.89
2014/12/07	Sun	13:00	11.28
2014/12/07	Sun	14:00	19.35
2014/12/07	Sun	15:00	25.26
2014/12/07	Sun	16:00	28.83
2014/12/07	Sun	17:00	30.09
2014/12/07	Sun	18:00	27.46
2014/12/07	Sun	19:00	22.41
2014/12/07	Sun	20:00	16.68
2014/12/07	Sun	21:00	10.97
2014/12/07	Sun	22:00	7.77
2014/12/07	Sun	23:00	4.67
2014/12/08	Mon	00:00	7.15
2014/12/08	Mon	01:00	16.0
2014/12/08	Mon	02:00	22.61
2014/12/08	Mon	03:00	27.77
2014/12/08	Mon	04:00	30.63
2014/12/08	Mon	05:00	30.59
2014/12/08	Mon	06:00	26.62
2014/12/08	Mon	07:00	20.73
2014/12/08	Mon	08:00	15.27
2014/12/08	Mon	09:00	10.08
2014/12/08	Mon	10:00	5.6
2014/12/08	Mon	11:00	0.85
2014/12/08	Mon	12:00	-1.21
2014/12/08	Mon	13:00	5.99
2014/12/08	Mon	14:00	14.48
2014/12/08	Mon	15:00	21.85
2014/12/08	Mon	16:00	26.96
2014/12/08	Mon	17:00	29.78
2014/12/08	Mon	18:00	29.42
2014/12/08	Mon	19:00	25.62
2014/12/08	Mon	20:00	20.3
2014/12/08	Mon	21:00	14.54
2014/12/08	Mon	22:00	9.35
2014/12/08	Mon	23:00	6.49
2014/12/09	Tue	00:00	4.86
2014/12/09	Tue	01:00	10.58
2014/12/09	Tue	02:00	18.61
2014/12/09	Tue	03:00	24.35
2014/12/09	Tue	04:00	28.65
2014/12/09	Tue	05:00	30.5
2014/12/09	Tue	06:00	28.96
2014/12/09	Tue	07:00	24.1
2014/12/09	Tue	08:00	18.15
2014/12/09	Tue	09:00	12.95
2014/12/09	Tue	10:00	7.91
2014/12/09	Tue	11:00	3.68
2014/12/09	Tue	12:00	-0.44
2014/12/09	Tue	13:00	1.82
2014/12/09	Tue	14:00	10.29
2014/12/09	Tue	15:00	17.63
2014/12/09	Tue	16:00	23.99
2014/12/09	Tue	17:00	28.25
2014/12/09	Tue	18:00	29.9
2014/12/09	Tue	19:00	27.98
2014/12/09	Tue	20:00	23.36
2014/12/09	Tue	21:00	18.05
2014/12/09	Tue	22:00	12.42
2014/12/09	Tue	23:00	8.05
2014/12/10	Wed	00:00	5.47
2014/12/10	Wed	01:00	6.62
2014/12/10	Wed	02:00	14.01
2014/12/10	Wed	03:00	20.62
2014/12/10	Wed	04:00	25.53
2014/12/10	Wed	05:00	28.72
2014/12/10	Wed	06:00	29.38
2014/12/10	Wed	07:00	26.56
2014/12/10	Wed	08:00	21.27
2014/12/10	Wed	09:00	15.55
2014/12/10	Wed	10:00	10.51
2014/12/10	Wed	11:00	5.96
2014/12/10	Wed	12:00	1.89
2014/12/10	Wed	13:00	0.03
2014/12/10	Wed	14:00	6.1
2014/12/10	Wed	15:00	14.25
2014/12/10	Wed	16:00	20.48
2014/12/10	Wed	17:00	25.61
2014/12/10	Wed	18:00	28.91
2014/12/10	Wed	19:00	29.11
2014/12/10	Wed	20:00	25.97
2014/12/10	Wed	21:00	20.93
2014/12/10	Wed	22:00	15.72
2014/12/10	Wed	23:00	10.64
2014/12/11	Thu	00:00	6.98
2014/12/11	Thu	01:00	5.34
2014/12/11	Thu	02:00	9.39
2014/12/11	Thu	03:00	16.61
2014/12/11	Thu	04:00	22.02
2014/12/11	Thu	05:00	25.95
2014/12/11	Thu	06:00	28.05
2014/12/11	Thu	07:00	27.43
2014/12/11	Thu	08:00	23.79
2014/12/11	Thu	09:00	18.48
2014/12/11	Thu	10:00	13.07
2014/12/11	Thu	11:00	8.32
2014/12/11	Thu	12:00	4.43
2014/12/11	Thu	13:00	0.95
2014/12/11	Thu	14:00	2.45
2014/12/11	Thu	15:00	10.4
2014/12/11	Thu	16:00	17.61
2014/12/11	Thu	17:00	22.7
2014/12/11	Thu	18:00	26.66
2014/12/11	Thu	19:00	28.85
2014/12/11	Thu	20:00	27.7
2014/12/11	Thu	21:00	23.73
2014/12/11	Thu	22:00	18.61
2014/12/11	Thu	23:00	13.62
2014/12/12	Fri	00:00	9.35
2014/12/12	Fri	01:00	6.16
2014/12/12	Fri	02:00	6.26
2014/12/12	Fri	03:00	11.86
2014/12/12	Fri	04:00	18.02
2014/12/12	Fri	05:00	22.63
2014/12/12	Fri	06:00	25.64
2014/12/12	Fri	07:00	26.78
2014/12/12	Fri	08:00	25.14
2014/12/12	Fri	09:00	21.2
2014/12/12	Fri	10:00	16.19
2014/12/12	Fri	11:00	11.08
2014/12/12	Fri	12:00	6.88
2014/12/12	Fri	13:00	3.53
2014/12/12	Fri	14:00	1.5
2014/12/12	Fri	15:00	5.78
2014/12/12	Fri	16:00	13.77
2014/12/12	Fri	17:00	20.06
2014/12/12	Fri	18:00	24.06
2014/12/12	Fri	19:00	27.12
2014/12/12	Fri	20:00	28.2
2014/12/12	Fri	21:00	26.1
2014/12/12	Fri	22:00	21.74
2014/12/12	Fri	23:00	16.72
2014/12/13	Sat	00:00	12.12
2014/12/13	Sat	01:00	8.49
2014/12/13	Sat	02:00	5.77
2014/12/13	Sat	03:00	7.55
2014/12/13	Sat	04:00	13.0
2014/12/13	Sat	05:00	18.25
2014/12/13	Sat	06:00	22.31
2014/12/13	Sat	07:00	24.76
2014/12/13	Sat	08:00	25.21
2014/12/13	Sat	09:00	23.11
2014/12/13	Sat	10:00	19.34
2014/12/13	Sat	11:00	14.85
2014/12/13	Sat	12:00	10.09
2014/12/13	Sat	13:00	6.5
2014/12/13	Sat	14:00	3.58
2014/12/13	Sat	15:00	3.35
2014/12/13	Sat	16:00	8.66
2014/12/13	Sat	17:00	15.86
2014/12/13	Sat	18:00	21.34
2014/12/13	Sat	19:00	24.56
2014/12/13	Sat	20:00	26.98
2014/12/13	Sat	21:00	27.3
2014/12/13	Sat	22:00	24.75
2014/12/13	Sat	23:00	20.39
2014/12/14	Sun	00:00	15.54
2014/12/14	Sun	01:00	11.43
2014/12/14	Sun	02:00	7.94
2014/12/14	Sun	03:00	5.8
2014/12/14	Sun	04:00	8.13
2014/12/14	Sun	05:00	12.61
2014/12/14	Sun	06:00	17.42
2014/12/14	Sun	07:00	21.22
2014/12/14	Sun	08:00	23.56
2014/12/14	Sun	09:00	23.76
2014/12/14	Sun	10:00	21.8
2014/12/14	Sun	11:00	18.61
2014/12/14	Sun	12:00	14.71
2014/12/14	Sun	13:00	10.39
2014/12/14	Sun	14:00	7.13
2014/12/14	Sun	15:00	4.66
2014/12/14	Sun	16:00	5.55
2014/12/14	Sun	17:00	10.31
2014/12/14	Sun	18:00	16.72
2014/12/14	Sun	19:00	21.51
2014/12/14	Sun	20:00	24.4
2014/12/14	Sun	21:00	26.47
2014/12/14	Sun	22:00	26.54
2014/12/14	Sun	23:00	23.95
2014/12/15	Mon	00:00	19.8
2014/12/15	Mon	01:00	15.17
2014/12/15	Mon	02:00	11.35
2014/12/15	Mon	03:00	7.63
2014/12/15	Mon	04:00	5.82
2014/12/15	Mon	05:00	7.46
2014/12/15	Mon	06:00	11.16
2014/12/15	Mon	07:00	15.85
2014/12/15	Mon	08:00	19.8
2014/12/15	Mon	09:00	22.35
2014/12/15	Mon	10:00	22.84
2014/12/15	Mon	11:00	21.46
2014/12/15	Mon	12:00	19.08
2014/12/15	Mon	13:00	15.67
2014/12/15	Mon	14:00	11.73
2014/12/15	Mon	15:00	8.42
2014/12/15	Mon	16:00	6.34
2014/12/15	Mon	17:00	7.07
2014/12/15	Mon	18:00	10.82
2014/12/15	Mon	19:00	16.68
2014/12/15	Mon	20:00	21.08
2014/12/15	Mon	21:00	23.93
2014/12/15	Mon	22:00	25.99
2014/12/15	Mon	23:00	26.18
2014/12/16	Tue	00:00	23.76
2014/12/16	Tue	01:00	19.76
2014/12/16	Tue	02:00	15.33
2014/12/16	Tue	03:00	11.42
2014/12/16	Tue	04:00	7.41
2014/12/16	Tue	05:00	5.29
2014/12/16	Tue	06:00	5.85
2014/12/16	Tue	07:00	9.32
2014/12/16	Tue	08:00	14.18
2014/12/16	Tue	09:00	18.58
2014/12/16	Tue	10:00	21.57
2014/12/16	Tue	11:00	22.7
2014/12/16	Tue	12:00	22.07
2014/12/16	Tue	13:00	20.39
2014/12/16	Tue	14:00	17.27
2014/12/16	Tue	15:00	13.4
2014/12/16	Tue	16:00	9.89
2014/12/16	Tue	17:00	7.79
2014/12/16	Tue	18:00	7.58
2014/12/16	Tue	19:00	10.74
2014/12/16	Tue	20:00	16.35
2014/12/16	Tue	21:00	20.66
2014/12/16	Tue	22:00	23.61
2014/12/16	Tue	23:00	25.96
2014/12/17	Wed	00:00	26.28
2014/12/17	Wed	01:00	23.95
2014/12/17	Wed	02:00	19.87
2014/12/17	Wed	03:00	15.49
2014/12/17	Wed	04:00	11.24
2014/12/17	Wed	05:00	6.99
2014/12/17	Wed	06:00	4.06
2014/12/17	Wed	07:00	4.0
2014/12/17	Wed	08:00	7.75
2014/12/17	Wed	09:00	13.12
2014/12/17	Wed	10:00	18.03
2014/12/17	Wed	11:00	21.59
2014/12/17	Wed	12:00	23.35
2014/12/17	Wed	13:00	23.36
2014/12/17	Wed	14:00	21.94
2014/12/17	Wed	15:00	18.77
2014/12/17	Wed	16:00	14.64
2014/12/17	Wed	17:00	10.94
2014/12/17	Wed	18:00	8.35
2014/12/17	Wed	19:00	7.4
2014/12/17	Wed	20:00	10.66
2014/12/17	Wed	21:00	16.44
2014/12/17	Wed	22:00	20.75
2014/12/17	Wed	23:00	23.95
2014/12/18	Thu	00:00	26.53
2014/12/18	Thu	01:00	26.75
2014/12/18	Thu	02:00	24.1
2014/12/18	Thu	03:00	19.7
2014/12/18	Thu	04:00	15.14
2014/12/18	Thu	05:00	10.66
2014/12/18	Thu	06:00	6.1
2014/12/18	Thu	07:00	2.45
2014/12/18	Thu	08:00	2.48
2014/12/18	Thu	09:00	7.04
2014/12/18	Thu	10:00	13.08
2014/12/18	Thu	11:00	18.43
2014/12/18	Thu	12:00	22.5
2014/12/18	Thu	13:00	24.62
2014/12/18	Thu	14:00	24.86
2014/12/18	Thu	15:00	23.11
2014/12/18	Thu	16:00	19.52
2014/12/18	Thu	17:00	15.0
2014/12/18	Thu	18:00	11.11
2014/12/18	Thu	19:00	7.95
2014/12/18	Thu	20:00	7.03
2014/12/18	Thu	21:00	11.11
2014/12/18	Thu	22:00	17.34
2014/12/18	Thu	23:00	21.61
2014/12/19	Fri	00:00	25.16
2014/12/19	Fri	01:00	27.61
2014/12/19	Fri	02:00	27.32
2014/12/19	Fri	03:00	23.88
2014/12/19	Fri	04:00	18.99
2014/12/19	Fri	05:00	14.15
2014/12/19	Fri	06:00	9.63
2014/12/19	Fri	07:00	4.72
2014/12/19	Fri	08:00	0.84
2014/12/19	Fri	09:00	1.6
2014/12/19	Fri	10:00	7.51
2014/12/19	Fri	11:00	14.06
2014/12/19	Fri	12:00	19.83
2014/12/19	Fri	13:00	24.06
2014/12/19	Fri	14:00	26.22
2014/12/19	Fri	15:00	26.06
2014/12/19	Fri	16:00	23.54
2014/12/19	Fri	17:00	19.25
2014/12/19	Fri	18:00	14.44
2014/12/19	Fri	19:00	10.28
2014/12/19	Fri	20:00	7.0
2014/12/19	Fri	21:00	6.83
2014/12/19	Fri	22:00	12.43
2014/12/19	Fri	23:00	18.97
2014/12/20	Sat	00:00	23.27
2014/12/20	Sat	01:00	27.02
2014/12/20	Sat	02:00	28.9
2014/12/20	Sat	03:00	27.62
2014/12/20	Sat	04:00	23.16
2014/12/20	Sat	05:00	17.75
2014/12/20	Sat	06:00	12.75
2014/12/20	Sat	07:00	8.22
2014/12/20	Sat	08:00	3.1
2014/12/20	Sat	09:00	-0.66
2014/12/20	Sat	10:00	1.63
2014/12/20	Sat	11:00	9.03
2014/12/20	Sat	12:00	15.81
2014/12/20	Sat	13:00	21.91
2014/12/20	Sat	14:00	25.9
2014/12/20	Sat	15:00	27.77
2014/12/20	Sat	16:00	26.65
2014/12/20	Sat	17:00	23.18
2014/12/20	Sat	18:00	18.19
2014/12/20	Sat	19:00	13.17
2014/12/20	Sat	20:00	8.85
2014/12/20	Sat	21:00	5.86
2014/12/20	Sat	22:00	7.11
2014/12/20	Sat	23:00	14.59
2014/12/21	Sun	00:00	20.93
2014/12/21	Sun	01:00	25.47
2014/12/21	Sun	02:00	28.99
2014/12/21	Sun	03:00	30.04
2014/12/21	Sun	04:00	27.38
2014/12/21	Sun	05:00	22.03
2014/12/21	Sun	06:00	16.22
2014/12/21	Sun	07:00	11.24
2014/12/21	Sun	08:00	6.59
2014/12/21	Sun	09:00	1.38
2014/12/21	Sun	10:00	-1.92
2014/12/21	Sun	11:00	2.81
2014/12/21	Sun	12:00	11.14
2014/12/21	Sun	13:00	18.07
2014/12/21	Sun	14:00	24.14
2014/12/21	Sun	15:00	27.71
2014/12/21	Sun	16:00	28.87
2014/12/21	Sun	17:00	26.59
2014/12/21	Sun	18:00	22.21
2014/12/21	Sun	19:00	16.76
2014/12/21	Sun	20:00	11.53
2014/12/21	Sun	21:00	7.3
2014/12/21	Sun	22:00	4.76
2014/12/21	Sun	23:00	8.24
2014/12/22	Mon	00:00	17.07
2014/12/22	Mon	01:00	22.9
2014/12/22	Mon	02:00	27.69
2014/12/22	Mon	03:00	30.62
2014/12/22	Mon	04:00	30.6
2014/12/22	Mon	05:00	26.53
2014/12/22	Mon	06:00	20.67
2014/12/22	Mon	07:00	14.69
2014/12/22	Mon	08:00	9.72
2014/12/22	Mon	09:00	4.92
2014/12/22	Mon	10:00	-0.46
2014/12/22	Mon	11:00	-2.47
2014/12/22	Mon	12:00	5.05
2014/12/22	Mon	13:00	13.46
2014/12/22	Mon	14:00	20.53
2014/12/22	Mon	15:00	26.11
2014/12/22	Mon	16:00	29.26
2014/12/22	Mon	17:00	29.27
2014/12/22	Mon	18:00	26.0
2014/12/22	Mon	19:00	20.91
2014/12/22	Mon	20:00	15.26
2014/12/22	Mon	21:00	9.88
2014/12/22	Mon	22:00	5.86
2014/12/22	Mon	23:00	3.98
2014/12/23	Tue	00:00	10.27
2014/12/23	Tue	01:00	19.27
2014/12/23	Tue	02:00	24.74
2014/12/23	Tue	03:00	29.43
2014/12/23	Tue	04:00	31.64
2014/12/23	Tue	05:00	30.33
2014/12/23	Tue	06:00	25.22
2014/12/23	Tue	07:00	19.15
2014/12/23	Tue	08:00	13.24
2014/12/23	Tue	09:00	8.13
2014/12/23	Tue	10:00	3.26
2014/12/23	Tue	11:00	-2.3
2014/12/23	Tue	12:00	-1.68
2014/12/23	Tue	13:00	7.92
2014/12/23	Tue	14:00	15.9
2014/12/23	Tue	15:00	22.87
2014/12/23	Tue	16:00	27.76
2014/12/23	Tue	17:00	30.3
2014/12/23	Tue	18:00	29.01
2014/12/23	Tue	19:00	25.0
2014/12/23	Tue	20:00	19.5
2014/12/23	Tue	21:00	13.73
2014/12/23	Tue	22:00	8.44
2014/12/23	Tue	23:00	4.48
2014/12/24	Wed	00:00	3.96
2014/12/24	Wed	01:00	12.7
2014/12/24	Wed	02:00	20.9
2014/12/24	Wed	03:00	26.3
2014/12/24	Wed	04:00	30.43
2014/12/24	Wed	05:00	31.95
2014/12/24	Wed	06:00	29.23
2014/12/24	Wed	07:00	23.62
2014/12/24	Wed	08:00	17.51
2014/12/24	Wed	09:00	11.73
2014/12/24	Wed	10:00	6.46
2014/12/24	Wed	11:00	1.53
2014/12/24	Wed	12:00	-3.54
2014/12/24	Wed	13:00	0.64
2014/12/24	Wed	14:00	10.95
2014/12/24	Wed	15:00	18.52
2014/12/24	Wed	16:00	24.9
2014/12/24	Wed	17:00	29.19
2014/12/24	Wed	18:00	30.72
2014/12/24	Wed	19:00	28.3
2014/12/24	Wed	20:00	23.66
2014/12/24	Wed	21:00	18.01
2014/12/24	Wed	22:00	12.17
2014/12/24	Wed	23:00	7.19
2014/12/25	Thu	00:00	3.16
2014/12/25	Thu	01:00	4.86
2014/12/25	Thu	02:00	14.73
2014/12/25	Thu	03:00	22.04
2014/12/25	Thu	04:00	27.34
2014/12/25	Thu	05:00	30.78
2014/12/25	Thu	06:00	31.52
2014/12/25	Thu	07:00	27.66
2014/12/25	Thu	08:00	21.89
2014/12/25	Thu	09:00	15.82
2014/12/25	Thu	10:00	10.07
2014/12/25	Thu	11:00	4.84
2014/12/25	Thu	12:00	-0.14
2014/12/25	Thu	13:00	-3.44
2014/12/25	Thu	14:00	3.91
2014/12/25	Thu	15:00	13.88
2014/12/25	Thu	16:00	21.13
2014/12/25	Thu	17:00	26.59
2014/12/25	Thu	18:00	30.36
2014/12/25	Thu	19:00	30.61
2014/12/25	Thu	20:00	27.35
2014/12/25	Thu	21:00	22.12
2014/12/25	Thu	22:00	16.44
2014/12/25	Thu	23:00	10.69
2014/12/26	Fri	00:00	5.97
2014/12/26	Fri	01:00	2.21
2014/12/26	Fri	02:00	6.22
2014/12/26	Fri	03:00	15.8
2014/12/26	Fri	04:00	22.71
2014/12/26	Fri	05:00	27.65
2014/12/26	Fri	06:00	30.61
2014/12/26	Fri	07:00	30.44
2014/12/26	Fri	08:00	26.03
2014/12/26	Fri	09:00	20.21
2014/12/26	Fri	10:00	14.25
2014/12/26	Fri	11:00	8.49
2014/12/26	Fri	12:00	3.51
2014/12/26	Fri	13:00	-1.23
2014/12/26	Fri	14:00	-1.79
2014/12/26	Fri	15:00	7.21
2014/12/26	Fri	16:00	16.57
2014/12/26	Fri	17:00	23.3
2014/12/26	Fri	18:00	27.95
2014/12/26	Fri	19:00	31.07
2014/12/26	Fri	20:00	30.2
2014/12/26	Fri	21:00	26.29
2014/12/26	Fri	22:00	20.61
2014/12/26	Fri	23:00	14.96
2014/12/27	Sat	00:00	9.47
2014/12/27	Sat	01:00	4.8
2014/12/27	Sat	02:00	1.84
2014/12/27	Sat	03:00	7.13
2014/12/27	Sat	04:00	15.81
2014/12/27	Sat	05:00	22.7
2014/12/27	Sat	06:00	27.22
2014/12/27	Sat	07:00	29.9
2014/12/27	Sat	08:00	29.01
2014/12/27	Sat	09:00	24.68
2014/12/27	Sat	10:00	18.92
2014/12/27	Sat	11:00	13.17
2014/12/27	Sat	12:00	7.48
2014/12/27	Sat	13:00	2.85
2014/12/27	Sat	14:00	-1.11
2014/12/27	Sat	15:00	0.78
2014/12/27	Sat	16:00	9.86
2014/12/27	Sat	17:00	18.67
2014/12/27	Sat	18:00	24.66
2014/12/27	Sat	19:00	28.83
2014/12/27	Sat	20:00	31.18
2014/12/27	Sat	21:00	29.71
2014/12/27	Sat	22:00	25.3
2014/12/27	Sat	23:00	19.46
2014/12/28	Sun	00:00	13.88
2014/12/28	Sun	01:00	8.67
2014/12/28	Sun	02:00	3.95
2014/12/28	Sun	03:00	1.88
2014/12/28	Sun	04:00	7.01
2014/12/28	Sun	05:00	14.89
2014/12/28	Sun	06:00	21.75
2014/12/28	Sun	07:00	26.11
2014/12/28	Sun	08:00	28.62
2014/12/28	Sun	09:00	27.62
2014/12/28	Sun	10:00	23.82
2014/12/28	Sun	11:00	18.41
2014/12/28	Sun	12:00	12.98
2014/12/28	Sun	13:00	7.49
2014/12/28	Sun	14:00	3.21
2014/12/28	Sun	15:00	0.35
2014/12/28	Sun	16:00	3.3
2014/12/28	Sun	17:00	11.54
2014/12/28	Sun	18:00	19.73
2014/12/28	Sun	19:00	25.06
2014/12/28	Sun	20:00	28.96
2014/12/28	Sun	21:00	30.76
2014/12/28	Sun	22:00	29.23
2014/12/28	Sun	23:00	24.6
2014/12/29	Mon	00:00	18.91
2014/12/29	Mon	01:00	13.47
2014/12/29	Mon	02:00	8.39
2014/12/29	Mon	03:00	3.66
2014/12/29	Mon	04:00	1.86
2014/12/29	Mon	05:00	5.91
2014/12/29	Mon	06:00	13.13
2014/12/29	Mon	07:00	19.91
2014/12/29	Mon	08:00	24.45
2014/12/29	Mon	09:00	26.94
2014/12/29	Mon	10:00	26.55
2014/12/29	Mon	11:00	23.62
2014/12/29	Mon	12:00	18.95
2014/12/29	Mon	13:00	13.88
2014/12/29	Mon	14:00	8.63
2014/12/29	Mon	15:00	4.73
2014/12/29	Mon	16:00	2.52
2014/12/29	Mon	17:00	5.12
2014/12/29	Mon	18:00	12.19
2014/12/29	Mon	19:00	19.64
2014/12/29	Mon	20:00	24.63
2014/12/29	Mon	21:00	28.32
2014/12/29	Mon	22:00	30.07
2014/12/29	Mon	23:00	28.81
2014/12/30	Tue	00:00	24.35
2014/12/30	Tue	01:00	19.0
2014/12/30	Tue	02:00	13.68
2014/12/30	Tue	03:00	8.63
2014/12/30	Tue	04:00	3.85
2014/12/30	Tue	05:00	1.53
2014/12/30	Tue	06:00	4.2
2014/12/30	Tue	07:00	10.74
2014/12/30	Tue	08:00	17.66
2014/12/30	Tue	09:00	22.49
2014/12/30	Tue	10:00	25.29
2014/12/30	Tue	11:00	25.95
2014/12/30	Tue	12:00	24.16
2014/12/30	Tue	13:00	20.42
2014/12/30	Tue	14:00	15.64
2014/12/30	Tue	15:00	10.59
2014/12/30	Tue	16:00	6.94
2014/12/30	Tue	17:00	4.61
2014/12/30	Tue	18:00	6.12
2014/12/30	Tue	19:00	11.86
2014/12/30	Tue	20:00	18.78
2014/12/30	Tue	21:00	23.67
2014/12/30	Tue	22:00	27.29
2014/12/30	Tue	23:00	29.37
2014/12/31	Wed	00:00	28.54
2014/12/31	Wed	01:00	24.49
2014/12/31	Wed	02:00	19.49
2014/12/31	Wed	03:00	14.21
2014/12/31	Wed	04:00	9.19
